Unique ID,Date Taken (America/New_York),Q2 - Did you switch careers into Data?,Happines- Salary (0-10),Happiness- Work/Life Balence (0-10),Happiness- Coworkers (0-10),Happines- Management (0-10),Happiness- Upward Mobility (0-10),Happiness -Learning New Things (0-10),Q7 - How difficult was it for you to break into Data?,Imp Work Criteria,Q9 - Male/Female?,Q10 - Current Age,Q12 - Highest Level of Education,Month,Current Role-,Current Salary- Lows,Current Salary- Highs,Average Salary,Current Industry,Favorite Programming Language,Q11 - Which Country do you live in?.1,Ethnicity,Previously In Data,Imp Work Criteria (groups),Age Group,Difficulty breaking in
62a360dbd8c00e9f541a16cf,06-10-2022,No,10,4,10,10,4,10,Neither easy nor difficult,Remote Work,Male,32,Masters,October,Student/Looking,41,65,53,Construction,Other,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a36146f8f7561645856ff7,06-10-2022,Yes,6,8,6,6,8,10,Easy,Remote Work,Male,29,High School,October,Data Analyst,0,40,20,Healthcare,R,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,1
62a3697ff408bae018ed948b,06-10-2022,No,7,7,5,7,7,7,Easy,Remote Work,Male,40,High School,October,Data Analyst,86,105,95.5,Telecommunication,Other,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,1
62a37b7db4da29969c636123,06-10-2022,No,1,1,1,1,1,1,Neither easy nor difficult,Remote Work,Female,24,High School,October,Student/Looking,0,40,20,Other,Other,United States,Hispanic or Latino,In Data,Work/Life Balance,Youth,2
62a3870bbc6861bf31775841,06-10-2022,No,1,1,1,1,1,1,Neither easy nor difficult,Remote Work,Male,34,Bachelors,October,Data Analyst,0,40,20,Other,R,Other,Black or African American,In Data,Work/Life Balance,Middle Aged,2
62a3907cbae91e4b8b838917,06-10-2022,No,1,1,1,1,1,10,Neither easy nor difficult,Remote Work,Male,21,High School,October,Student/Looking,0,40,20,Other,JavaScript,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a39b315d257a28a30e2cae,06-10-2022,Yes,6,10,10,10,9,8,Easy,Remote Work,Male,28,Bachelors,October,Data Analyst,66,85,75.5,Other,R,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a3a231b4da29969c639b2c,06-10-2022,Yes,4,4,2,2,2,2,Easy,Remote Work,Female,34,Bachelors,October,Data Analyst,86,105,95.5,Other,Other,Canada,Black or African American,In Data,Work/Life Balance,Middle Aged,1
62a3abacd8c00e9f541a96eb,06-10-2022,No,1,5,1,1,1,1,Very Difficult,Remote Work,Male,34,High School,October,Student/Looking,0,40,20,Real Estate,R,Other,Black or African American,In Data,Work/Life Balance,Middle Aged,4
62a3c1b1bc6861bf3177aa8c,06-10-2022,No,4,6,7,7,2,2,Neither easy nor difficult,Remote Work,Female,45,Masters,October,Data Analyst,66,85,75.5,Education,Other,United States,Black or African American,In Data,Work/Life Balance,Middle Aged,2
62a3c5f2cec54911e9cb3d9b,06-10-2022,Yes,2,10,10,10,10,3,Neither easy nor difficult,Remote Work,Female,29,Bachelors,October,Student/Looking,0,40,20,Other,R,Other,Other,In Data,Work/Life Balance,Youth,2
62a4044acf25554317312a81,06-10-2022,Yes,7,8,8,7,5,9,Neither easy nor difficult,Remote Work,Male,35,Bachelors,October,Data Analyst,86,105,95.5,Other,R,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a40da3cf255543173132e2,06-10-2022,Yes,4,6,6,5,5,6,Neither easy nor difficult,Remote Work,Female,34,High School,October,Data Analyst,41,65,53,Other,R,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a4604d0a77c1a77f674e29,06-11-2022,No,3,5,7,2,5,7,Easy,Remote Work,Male,60,Masters,November,Other,66,85,75.5,Finance,Other,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Older than 55,1
62a48cbdf408bae018eeeccf,06-11-2022,No,7,8,9,9,4,9,Easy,Remote Work,Male,23,Masters,November,Data Analyst,41,65,53,Healthcare,C/C++,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a48d562e54c9003e54ea2b,06-11-2022,No,2,5,2,8,9,10,Difficult,Remote Work,Male,26,Masters,November,Other,0,40,20,Tech,R,Other,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a49012f408bae018eef16d,06-11-2022,Yes,8,9,9,7,8,8,Neither easy nor difficult,Remote Work,Male,30,Masters,November,Data Analyst,106,125,115.5,Other,R,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a4f6eef3072dd892645775,06-11-2022,No,7,7,6,7,6,6,Easy,Remote Work,Female,31,Bachelors,November,Other,66,85,75.5,Education,R,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
62a50775f8f756164587677b,06-11-2022,Yes,4,6,6,6,6,6,Difficult,Remote Work,Female,32,Masters,November,Data Analyst,41,65,53,Real Estate,R,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a51aaacec54911e9cca93b,06-11-2022,Yes,6,6,6,5,4,4,Easy,Remote Work,Male,53,PhD,November,Data Analyst,86,105,95.5,Healthcare,Other,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
62a5edba0a77c1a77f68f1b5,06-12-2022,Yes,1,5,3,3,6,5,Difficult,Remote Work,Female,27,Masters,December,Data Analyst,41,65,53,Healthcare,R,United States,Black or African American,In Data,Work/Life Balance,Youth,3
62a631782e54c9003e56ac36,06-12-2022,Yes,7,9,10,10,3,4,Easy,Remote Work,Male,33,Bachelors,December,Student/Looking,0,40,20,Finance,Other,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
62a639e05d257a28a3110ef5,06-12-2022,Yes,4,5,4,4,5,6,Neither easy nor difficult,Remote Work,Female,40,Bachelors,December,Student/Looking,0,40,20,Finance,R,Other,Black or African American,In Data,Work/Life Balance,Middle Aged,2
62a64b4dd8c00e9f541d6d81,06-12-2022,No,3,7,8,6,6,9,Difficult,Remote Work,Male,26,High School,December,Data Analyst,0,40,20,Real Estate,R,Other,Black or African American,In Data,Work/Life Balance,Youth,3
62a33b3db4da29969c62df3d,06-10-2022,Yes,9,9,7,5,5,7,Very Difficult,Remote Work,Male,26,,October,Data Analyst,106,125,115.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,4
62a33ce918134ddc75ce8c30,06-10-2022,Yes,10,10,8,8,8,10,Neither easy nor difficult,Remote Work,Male,37,,October,Data Analyst,66,85,75.5,Other,Python,Canada,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a33dedd8c00e9f5419ce2b,06-10-2022,Yes,5,5,5,5,5,5,Easy,Remote Work,Male,29,,October,Data Analyst,41,65,53,Finance,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,1
62a33e38f3072dd8926221d3,06-10-2022,Yes,5,6,8,8,7,1,Neither easy nor difficult,Remote Work,Male,28,,October,Data Analyst,0,40,20,Healthcare,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a33e890f8c8599d5af13b9,06-10-2022,Yes,1,6,9,1,1,2,Difficult,Remote Work,Female,33,,October,Data Analyst,106,125,115.5,Other,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,3
62a33f0ef408bae018ed3aeb,06-10-2022,No,5,10,8,8,8,7,Neither easy nor difficult,Remote Work,Male,32,,October,Other,41,65,53,Other,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a33f5a5d257a28a30d7bb5,06-10-2022,Yes,2,1,2,2,1,1,Very Difficult,Remote Work,Male,34,,October,Student/Looking,41,65,53,Construction,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,4
62a340d62e54c9003e5324b4,06-10-2022,Yes,5,6,6,6,6,6,Neither easy nor difficult,Remote Work,Male,33,High School,October,Data Analyst,41,65,53,Finance,Python,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a3413a5d257a28a30d8074,06-10-2022,No,2,1,1,1,3,7,Easy,Remote Work,Female,28,Masters,October,Data Engineer,66,85,75.5,Finance,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a343a22e54c9003e532a2a,06-10-2022,No,4,4,4,4,5,6,Neither easy nor difficult,Remote Work,Male,29,Bachelors,October,Data Analyst,0,40,20,Other,Python,Other,Other,In Data,Work/Life Balance,Youth,2
62a3445dcf255543173011e1,06-10-2022,Yes,5,5,7,5,7,7,Neither easy nor difficult,Remote Work,Male,22,Bachelors,October,Student/Looking,106,125,115.5,Healthcare,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a3449f7dc029e2d66bf5d1,06-10-2022,Yes,2,8,6,6,5,5,Neither easy nor difficult,Remote Work,Female,36,Masters,October,Data Analyst,0,40,20,Telecommunication,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a345b2bae91e4b8b82fad6,06-10-2022,No,1,10,10,10,4,2,Neither easy nor difficult,Remote Work,Female,39,Bachelors,October,Student/Looking,41,65,53,Healthcare,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a34d4118134ddc75ceb0ed,06-10-2022,Yes,1,1,1,1,1,3,Difficult,Remote Work,Female,42,Masters,October,Student/Looking,0,40,20,Other,Python,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a357390a77c1a77f65f189,06-10-2022,Yes,1,7,5,1,1,7,Neither easy nor difficult,Remote Work,Male,37,Masters,October,Data Engineer,41,65,53,Tech,Python,Canada,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a35ae0575fa3a5ae88ea98,06-10-2022,Yes,5,5,6,5,6,7,Neither easy nor difficult,Remote Work,Male,23,Bachelors,October,Data Engineer,0,40,20,Tech,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a35fa0f8f7561645856c35,06-10-2022,No,4,5,5,5,4,4,Easy,Remote Work,Male,28,Bachelors,October,Data Analyst,66,85,75.5,Tech,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a361cc575fa3a5ae88f908,06-10-2022,No,7,5,5,7,9,10,Very Easy,Remote Work,Male,24,Bachelors,October,Data Analyst,66,85,75.5,Finance,Python,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Youth,0
62a36802f8f7561645857e38,06-10-2022,Yes,6,6,6,6,6,6,Difficult,Remote Work,Female,33,Masters,October,Data Analyst,66,85,75.5,Tech,Python,United Kingdom,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,3
62a3688df8f7561645857f7e,06-10-2022,No,5,5,5,5,5,5,Neither easy nor difficult,Remote Work,Female,27,Masters,October,Data Analyst,0,40,20,Other,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a3701f575fa3a5ae89164e,06-10-2022,Yes,4,4,6,3,4,1,Neither easy nor difficult,Remote Work,Male,30,Masters,October,Data Analyst,66,85,75.5,Finance,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a3759e5d257a28a30def3a,06-10-2022,Yes,4,10,10,8,5,6,Neither easy nor difficult,Remote Work,Male,32,Bachelors,October,Data Analyst,66,85,75.5,Other,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,2
62a377987dc029e2d66c638d,06-10-2022,Yes,7,7,8,9,10,10,Neither easy nor difficult,Remote Work,Male,29,High School,October,Data Architect,66,85,75.5,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a37d41bae91e4b8b8369f7,06-10-2022,Yes,1,1,1,1,7,9,Neither easy nor difficult,Remote Work,Male,22,Bachelors,October,Data Analyst,0,40,20,Other,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,2
62a37f8db4da29969c6367bf,06-10-2022,Yes,7,8,10,8,7,5,Neither easy nor difficult,Remote Work,Male,31,Bachelors,October,Data Analyst,66,85,75.5,Other,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a38227bae91e4b8b837235,06-10-2022,No,6,6,5,4,2,4,Easy,Remote Work,Male,26,Bachelors,October,Data Analyst,125,150,137.5,Finance,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a38489cf25554317309145,06-10-2022,Yes,6,7,7,10,6,7,Neither easy nor difficult,Remote Work,Female,32,Masters,October,Data Scientist,125,150,137.5,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a385e7b4da29969c6372ab,06-10-2022,Yes,6,8,8,9,6,8,Difficult,Remote Work,Male,29,Bachelors,October,Database Developer,41,65,53,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a388d524a262602738b869,06-10-2022,Yes,1,2,1,1,1,2,Very Difficult,Remote Work,Female,24,Bachelors,October,Student/Looking,0,40,20,Construction,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,4
62a38a97cf25554317309af2,06-10-2022,Yes,2,4,7,10,5,10,Neither easy nor difficult,Remote Work,Male,28,Bachelors,October,Data Analyst,41,65,53,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a390e4f3072dd89262c0cd,06-10-2022,No,7,5,9,9,9,8,Neither easy nor difficult,Remote Work,Male,29,Masters,October,Data Analyst,41,65,53,Healthcare,Python,Other,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a3976ecf2555431730af5e,06-10-2022,No,4,6,2,3,3,2,Very Difficult,Remote Work,Male,31,Bachelors,October,Other,66,85,75.5,Other,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,4
62a3a7f50a77c1a77f668221,06-10-2022,Yes,2,5,5,5,5,5,Very Difficult,Remote Work,Male,23,Bachelors,October,Student/Looking,0,40,20,Tech,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,4
62a3ad35cec54911e9cb1b5c,06-10-2022,No,4,6,5,6,6,4,Neither easy nor difficult,Remote Work,Female,26,Bachelors,October,Other,86,105,95.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a3af26cec54911e9cb1f3a,06-10-2022,Yes,8,5,9,6,6,10,Neither easy nor difficult,Remote Work,Male,26,Bachelors,October,Data Analyst,66,85,75.5,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a3bf1b0a77c1a77f66a347,06-10-2022,Yes,6,3,9,5,8,8,Neither easy nor difficult,Remote Work,Female,38,Masters,October,Data Engineer,125,150,137.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a3c8652e54c9003e54103e,06-10-2022,Yes,1,5,9,9,1,10,Neither easy nor difficult,Remote Work,Male,26,Bachelors,October,Data Analyst,0,40,20,Finance,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,2
62a3d21ef3072dd8926314d1,06-10-2022,No,1,2,10,1,2,8,Difficult,Remote Work,Female,29,Bachelors,October,Data Analyst,0,40,20,Finance,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,3
62a3ecf7bc6861bf3177d5c2,06-10-2022,Yes,3,5,4,6,4,6,Easy,Remote Work,Male,30,Masters,October,Data Analyst,66,85,75.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a40dfa5d257a28a30eb110,06-10-2022,Yes,4,8,8,8,7,8,Difficult,Remote Work,Male,33,Bachelors,October,Data Analyst,0,40,20,Other,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,3
62a42243f8d5efcc22f90c55,06-11-2022,No,1,1,1,1,1,1,Very Difficult,Remote Work,Male,25,Bachelors,November,Student/Looking,0,40,20,Other,Python,Other,Asian or Asian American,In Data,Work/Life Balance,Youth,4
62a42527b4da29969c6423f7,06-11-2022,No,3,6,5,5,3,4,Easy,Remote Work,Male,21,Bachelors,November,Other,41,65,53,Education,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a427190a77c1a77f67095c,06-11-2022,Yes,3,5,5,5,5,2,Neither easy nor difficult,Remote Work,Male,30,Masters,November,Data Analyst,0,40,20,Tech,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,2
62a429f0f3072dd892636396,06-11-2022,No,1,10,1,9,5,10,Easy,Remote Work,Male,24,Associates,November,Data Analyst,0,40,20,Education,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,1
62a42d6ef8d5efcc22f9178a,06-11-2022,Yes,7,4,6,5,6,6,Difficult,Remote Work,Male,26,Bachelors,November,Data Analyst,0,40,20,Healthcare,Python,India,Other,In Data,Work/Life Balance,Youth,3
62a43ed4f8d5efcc22f92d0a,06-11-2022,Yes,1,8,5,1,7,8,Neither easy nor difficult,Remote Work,Male,28,Bachelors,November,Data Analyst,0,40,20,Healthcare,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,2
62a45f8c0f8c8599d5b09d40,06-11-2022,Yes,3,3,3,3,3,4,Neither easy nor difficult,Remote Work,Male,29,Bachelors,November,Data Engineer,0,40,20,Finance,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,2
62a48612d8c00e9f541b86b8,06-11-2022,No,7,7,8,4,6,9,Easy,Remote Work,Female,38,Bachelors,November,Data Analyst,66,85,75.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
62a4bf07b4da29969c64e4f8,06-11-2022,Yes,9,9,9,8,8,9,Difficult,Remote Work,Female,28,Masters,November,Data Analyst,106,125,115.5,Tech,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Youth,3
62a4ce2bbae91e4b8b84f3db,06-11-2022,No,3,10,6,5,7,8,Neither easy nor difficult,Remote Work,Female,22,Bachelors,November,Other,41,65,53,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a4d74c5d257a28a30f97fc,06-11-2022,No,2,2,7,4,8,1,Difficult,Remote Work,Male,42,Bachelors,November,Other,0,40,20,Other,Python,United Kingdom,Other,In Data,Work/Life Balance,Middle Aged,3
62a4e4c90f8c8599d5b13d8f,06-11-2022,Yes,8,7,5,4,7,7,Easy,Remote Work,Male,30,High School,November,Data Analyst,150,225,187.5,Education,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a5008c5d257a28a30fbde5,06-11-2022,Yes,5,4,4,5,7,10,Neither easy nor difficult,Remote Work,Male,24,Bachelors,November,Data Analyst,0,40,20,Tech,Python,Other,Other,In Data,Work/Life Balance,Youth,2
62a50eddf8d5efcc22fa1a4e,06-11-2022,Yes,8,9,7,7,7,9,Difficult,Remote Work,Female,36,Bachelors,November,Other,86,105,95.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a5390cb4da29969c655ccc,06-11-2022,Yes,4,4,3,4,4,5,Neither easy nor difficult,Remote Work,Female,35,Masters,November,Data Engineer,41,65,53,Tech,Python,United Kingdom,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,2
62a53c84f3072dd8926495c9,06-11-2022,No,2,7,9,7,3,3,Difficult,Remote Work,Male,22,Bachelors,November,Student/Looking,0,40,20,Tech,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a557d10f8c8599d5b1a81c,06-11-2022,Yes,9,8,10,10,10,10,Difficult,Remote Work,Male,29,Bachelors,November,Data Scientist,106,125,115.5,Finance,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a58d20575fa3a5ae8b6969,06-12-2022,Yes,8,5,8,8,5,10,Difficult,Remote Work,Female,34,Masters,December,Data Analyst,41,65,53,Healthcare,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a5bea05d257a28a3106f7e,06-12-2022,No,2,3,2,5,5,6,Neither easy nor difficult,Remote Work,Female,35,Masters,December,Data Analyst,0,40,20,Finance,Python,India,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,2
62a5cb12cf25554317330d69,06-12-2022,Yes,2,1,2,3,4,3,Difficult,Remote Work,Male,25,Bachelors,December,Data Analyst,0,40,20,Education,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,3
62a5cba2575fa3a5ae8bb122,06-12-2022,Yes,3,10,8,8,10,10,Easy,Remote Work,Male,27,Bachelors,December,Data Engineer,66,85,75.5,Real Estate,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a5ebe05d257a28a310ac53,06-12-2022,Yes,6,9,5,7,8,9,Difficult,Remote Work,Male,25,High School,December,Data Analyst,41,65,53,Finance,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Youth,3
62a609b8f8f75616458875b7,06-12-2022,Yes,8,10,9,6,8,9,Easy,Remote Work,Female,28,Masters,December,Data Analyst,0,40,20,Healthcare,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,1
62a609c4bc6861bf317a10a3,06-12-2022,Yes,7,6,8,8,8,7,Easy,Remote Work,Male,28,Bachelors,December,Other,125,150,137.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a633b4d8c00e9f541d54a4,06-12-2022,No,5,6,5,2,3,3,Easy,Remote Work,Male,23,Masters,December,Data Analyst,41,65,53,Other,Python,Canada,Black or African American,In Data,Work/Life Balance,Youth,1
62a654165d257a28a3112ac9,06-12-2022,Yes,7,5,5,8,8,8,Neither easy nor difficult,Remote Work,Female,40,Associates,December,Other,86,105,95.5,Finance,Python,United States,Other,In Data,Work/Life Balance,Middle Aged,2
62a33c2cbc6861bf3176bec1,06-10-2022,No,1,8,7,5,7,7,Easy,Good Work/Life Balance,Male,23,,October,Data Engineer,0,40,20,Other,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,1
62a33cb6cf25554317300177,06-10-2022,Yes,2,3,3,3,3,2,Difficult,Good Work/Life Balance,Male,33,,October,Data Analyst,0,40,20,Other,Python,Other,Black or African American,In Data,Work/Life Balance,Middle Aged,3
62a33d1ebae91e4b8b82e707,06-10-2022,Yes,3,10,10,6,7,8,Easy,Good Work/Life Balance,Male,30,,October,Data Scientist,0,40,20,Education,Python,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a33e63cec54911e9ca4f99,06-10-2022,No,4,6,6,6,7,7,Easy,Good Work/Life Balance,Male,31,,October,Data Analyst,0,40,20,Tech,Python,India,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,1
62a33e9df8f756164585277b,06-10-2022,Yes,10,7,10,10,5,3,Very Difficult,Good Work/Life Balance,Male,31,,October,Student/Looking,41,65,53,Finance,Python,United States,Black or African American,In Data,Work/Life Balance,Middle Aged,4
62a33ee0bae91e4b8b82eaec,06-10-2022,Yes,8,7,8,7,7,7,Difficult,Good Work/Life Balance,Male,25,,October,Data Analyst,0,40,20,Other,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a33fcf18134ddc75ce91c3,06-10-2022,No,3,1,3,4,1,3,Easy,Good Work/Life Balance,Male,43,,October,Student/Looking,41,65,53,Telecommunication,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
62a340e10a77c1a77f65c2e7,06-10-2022,Yes,10,8,9,8,8,10,Easy,Good Work/Life Balance,Male,38,,October,Other,150,225,187.5,Tech,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,1
62a3424eb4da29969c62eedd,06-10-2022,Yes,6,8,8,7,9,7,Neither easy nor difficult,Good Work/Life Balance,Male,38,Masters,October,Other,41,65,53,Other,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a34256bae91e4b8b82f16d,06-10-2022,Yes,3,5,4,3,3,3,Difficult,Good Work/Life Balance,Male,31,Masters,October,Data Analyst,0,40,20,Finance,Other,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a344c5f408bae018ed4806,06-10-2022,Yes,10,6,9,5,8,7,Easy,Good Work/Life Balance,Female,27,Bachelors,October,Data Analyst,106,125,115.5,Tech,Other,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a3450424a262602738357f,06-10-2022,No,9,10,10,10,10,10,Very Easy,Good Work/Life Balance,Female,33,PhD,October,Other,86,105,95.5,Healthcare,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,0
62a3455bbc6861bf3176d57a,06-10-2022,Yes,6,7,8,7,7,8,Easy,Good Work/Life Balance,Male,29,Masters,October,Data Analyst,0,40,20,Tech,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a345e25d257a28a30d8b43,06-10-2022,Yes,7,7,5,9,7,8,Easy,Good Work/Life Balance,Male,29,Bachelors,October,Data Analyst,66,85,75.5,Other,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,1
62a346b4bc6861bf3176d7ce,06-10-2022,No,1,1,1,1,1,1,Neither easy nor difficult,Good Work/Life Balance,Male,23,Bachelors,October,Student/Looking,0,40,20,Tech,R,India,Other,In Data,Work/Life Balance,Youth,2
62a346d724a2626027383abd,06-10-2022,Yes,7,9,9,8,8,9,Neither easy nor difficult,Good Work/Life Balance,Male,35,Bachelors,October,Other,66,85,75.5,Other,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a349e6b4da29969c63000c,06-10-2022,Yes,1,1,1,2,2,5,Neither easy nor difficult,Good Work/Life Balance,Male,25,Bachelors,October,Data Analyst,0,40,20,Tech,C/C++,India,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a34ab15d257a28a30d9589,06-10-2022,Yes,7,5,3,6,4,4,Difficult,Good Work/Life Balance,Male,21,Masters,October,Data Scientist,150,225,187.5,Finance,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a34bd0cf2555431730208b,06-10-2022,Yes,7,3,8,6,8,8,Easy,Good Work/Life Balance,Male,24,Bachelors,October,Data Analyst,66,85,75.5,Healthcare,Other,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a34c66b4da29969c6305af,06-10-2022,Yes,9,8,9,9,8,8,Difficult,Good Work/Life Balance,Male,26,Bachelors,October,Data Analyst,66,85,75.5,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a34da0f408bae018ed5abd,06-10-2022,Yes,1,1,2,1,1,1,Very Difficult,Good Work/Life Balance,Female,42,Bachelors,October,Other,41,65,53,Education,Other,United States,Black or African American,In Data,Work/Life Balance,Middle Aged,4
62a34eb7bc6861bf3176e6d8,06-10-2022,Yes,7,10,10,10,8,10,Neither easy nor difficult,Good Work/Life Balance,Male,28,Bachelors,October,Data Analyst,66,85,75.5,Education,R,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a34fa418134ddc75ceb509,06-10-2022,Yes,4,5,5,5,6,8,Difficult,Good Work/Life Balance,Male,23,Bachelors,October,Data Analyst,0,40,20,Tech,Python,Other,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a34fbacec54911e9ca776f,06-10-2022,No,1,6,4,3,5,6,Neither easy nor difficult,Good Work/Life Balance,Female,23,Bachelors,October,Data Analyst,0,40,20,Other,R,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a34fc3f3072dd892624a45,06-10-2022,Yes,8,9,8,7,7,8,Neither easy nor difficult,Good Work/Life Balance,Male,30,Masters,October,Data Analyst,66,85,75.5,Other,R,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a350f7f3072dd892624d05,06-10-2022,Yes,5,2,4,3,3,3,Difficult,Good Work/Life Balance,Female,25,Bachelors,October,Data Analyst,0,40,20,Finance,C/C++,Other,Black or African American,In Data,Work/Life Balance,Youth,3
62a35236b4da29969c631214,06-10-2022,No,1,1,1,1,1,2,Easy,Good Work/Life Balance,Female,28,Masters,October,Other,0,40,20,Education,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,1
